Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
92,Entry short,2025-07-23 06:00,Short trade,44918,1,224590,-115,-0.05,180,0.08,-210,-0.09,5690,0.01
93,Exit long,2025-07-28 04:15,Exit Long,45158,1,226035,-245,-0.11,0,0.00,-245,-0.11,5445,0.01
93,Entry long,2025-07-28 03:00,Long trade,45207,1,226035,-245,-0.11,0,0.00,-245,-0.11,5445,0.01
94,Exit long,2025-07-28 08:15,Close entry(s) order Long trade,45074,1,225480,-110,-0.05,175,0.08,-195,-0.09,5335,0.01
94,Entry long,2025-07-28 07:30,Long trade,45096,1,225480,-110,-0.05,175,0.08,-195,-0.09,5335,0.01
95,Exit long,2025-07-30 07:30,Exit Long,44864,1,224085,235,0.10,235,0.10,-185,-0.08,5570,0.01
95,Entry long,2025-07-30 02:30,Long trade,44817,1,224085,235,0.10,235,0.10,-185,-0.08,5570,0.01
96,Exit long,2025-07-31 08:15,Close entry(s) order Long trade,44704,1,223585,-65,-0.03,225,0.10,-75,-0.03,5505,0.01
96,Entry long,2025-07-31 06:15,Long trade,44717,1,223585,-65,-0.03,225,0.10,-75,-0.03,5505,0.01
97,Exit long,2025-08-01 03:30,Exit Long,43897,1,219725,-240,-0.11,210,0.10,-240,-0.11,5265,0.01
97,Entry long,2025-08-01 03:15,Long trade,43945,1,219725,-240,-0.11,210,0.10,-240,-0.11,5265,0.01
98,Exit long,2025-08-01 04:00,Exit Long,43932,1,219395,265,0.12,265,0.12,-10,0.00,5530,0.01
98,Entry long,2025-08-01 03:45,Long trade,43879,1,219395,265,0.12,265,0.12,-10,0.00,5530,0.01
99,Exit long,2025-08-01 06:00,Exit Long,43859,1,219070,225,0.10,225,0.10,-35,-0.02,5755,0.01
99,Entry long,2025-08-01 06:00,Long trade,43814,1,219070,225,0.10,225,0.10,-35,-0.02,5755,0.01
100,Exit short,2025-08-04 03:30,Exit Short,43966,1,219580,-250,-0.11,5,0.00,-250,-0.11,5505,0.01
100,Entry short,2025-08-04 03:15,Short trade,43916,1,219580,-250,-0.11,5,0.00,-250,-0.11,5505,0.01
101,Exit short,2025-08-04 05:45,Exit Short,43944,1,219975,255,0.12,255,0.12,-100,-0.05,5760,0.01
101,Entry short,2025-08-04 05:00,Short trade,43995,1,219975,255,0.12,255,0.12,-100,-0.05,5760,0.01
102,Exit short,2025-08-05 02:30,Exit Short,44335,1,221935,260,0.12,260,0.12,-20,-0.01,6020,0.01
102,Entry short,2025-08-05 02:15,Short trade,44387,1,221935,260,0.12,260,0.12,-20,-0.01,6020,0.01
103,Exit short,2025-08-06 02:00,Exit Short,44467,1,222090,-245,-0.11,0,0.00,-245,-0.11,5775,0.01
103,Entry short,2025-08-06 02:00,Short trade,44418,1,222090,-245,-0.11,0,0.00,-245,-0.11,5775,0.01
104,Exit short,2025-08-06 03:30,Exit Short,44413,1,222335,270,0.12,270,0.12,-65,-0.03,6045,0.01
104,Entry short,2025-08-06 02:30,Short trade,44467,1,222335,270,0.12,270,0.12,-65,-0.03,6045,0.01
105,Exit short,2025-08-07 03:15,Exit Short,44473,1,222105,-260,-0.12,60,0.03,-260,-0.12,5785,0.01
105,Entry short,2025-08-07 03:15,Short trade,44421,1,222105,-260,-0.12,60,0.03,-260,-0.12,5785,0.01
106,Exit short,2025-08-07 07:00,Exit Short,44503,1,222765,250,0.11,250,0.11,-175,-0.08,6035,0.01
106,Entry short,2025-08-07 06:15,Short trade,44553,1,222765,250,0.11,250,0.11,-175,-0.08,6035,0.01
107,Exit short,2025-08-08 07:15,Exit Short,44162,1,221055,245,0.11,245,0.11,-30,-0.01,6280,0.01
107,Entry short,2025-08-08 06:45,Short trade,44211,1,221055,245,0.11,245,0.11,-30,-0.01,6280,0.01
108,Exit short,2025-08-11 02:30,Exit Short,44348,1,221990,250,0.11,250,0.11,-5,0.00,6530,0.01
108,Entry short,2025-08-11 02:00,Short trade,44398,1,221990,250,0.11,250,0.11,-5,0.00,6530,0.01
