Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
352,Exit short,2026-03-03 20:30,Exit Short,24721.25,6,295818,-837,-0.28,261,0.09,-837,-0.28,22164,0.02
352,Entry short,2026-03-03 20:30,Short trade,24651.5,6,295818,-837,-0.28,261,0.09,-837,-0.28,22164,0.02
353,Exit short,2026-03-03 20:45,Exit Short,24674.25,6,296514,423,0.14,423,0.14,-51,-0.02,22587,0.02
353,Entry short,2026-03-03 20:45,Short trade,24709.5,6,296514,423,0.14,423,0.14,-51,-0.02,22587,0.02
354,Exit short,2026-03-03 21:00,Exit Short,24641.5,6,296112,414,0.14,414,0.14,-327,-0.11,23001,0.02
354,Entry short,2026-03-03 21:00,Short trade,24676,6,296112,414,0.14,414,0.14,-327,-0.11,23001,0.02
355,Exit short,2026-03-03 21:30,Exit Short,24610.75,6,295737,408,0.14,408,0.14,-276,-0.09,23409,0.02
355,Entry short,2026-03-03 21:15,Short trade,24644.75,6,295737,408,0.14,408,0.14,-276,-0.09,23409,0.02
356,Exit short,2026-03-04 20:30,Exit Short,25107.25,6,301680,393,0.13,393,0.13,-417,-0.14,23802,0.02
356,Entry short,2026-03-04 20:30,Short trade,25140,6,301680,393,0.13,393,0.13,-417,-0.14,23802,0.02
357,Exit short,2026-03-04 20:45,Exit Short,25053,6,301044,408,0.14,408,0.14,-420,-0.14,24210,0.02
357,Entry short,2026-03-04 20:45,Short trade,25087,6,301044,408,0.14,408,0.14,-420,-0.14,24210,0.02
358,Exit short,2026-03-04 22:15,Exit Short,25036.5,6,300852,414,0.14,414,0.14,-651,-0.22,24624,0.02
358,Entry short,2026-03-04 21:00,Short trade,25071,6,300852,414,0.14,414,0.14,-651,-0.22,24624,0.02
359,Exit short,2026-03-05 01:00,Exit Short,25014,6,300573,405,0.13,405,0.13,-705,-0.23,25029,0.03
359,Entry short,2026-03-04 22:30,Short trade,25047.75,6,300573,405,0.13,405,0.13,-705,-0.23,25029,0.03
360,Exit long,2026-03-05 19:00,Exit Long,25092.5,6,300696,414,0.14,414,0.14,-144,-0.05,25443,0.03
360,Entry long,2026-03-05 18:45,Long trade,25058,6,300696,414,0.14,414,0.14,-144,-0.05,25443,0.03
361,Exit long,2026-03-05 23:30,Exit Long,25125.75,6,301107,402,0.13,402,0.13,-651,-0.22,25845,0.03
361,Entry long,2026-03-05 19:15,Long trade,25092.25,6,301107,402,0.13,402,0.13,-651,-0.22,25845,0.03
