Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
79,Entry short,2025-05-28 07:00,Short trade,21517,5,215170,147.5,0.07,252.5,0.12,-65,-0.03,7325,0.01
80,Exit short,2025-05-29 06:45,Exit Short,21725.25,5,218147.5,895,0.41,895,0.41,-440,-0.20,8220,0.01
80,Entry short,2025-05-29 03:45,Short trade,21814.75,5,218147.5,895,0.41,895,0.41,-440,-0.20,8220,0.01
81,Exit long,2025-06-03 07:00,Exit Long,21502.75,5,214135,892.5,0.42,892.5,0.42,-152.5,-0.07,9112.5,0.01
81,Entry long,2025-06-03 03:30,Long trade,21413.5,5,214135,892.5,0.42,892.5,0.42,-152.5,-0.07,9112.5,0.01
82,Exit short,2025-06-04 07:15,Close entry(s) order Short trade,21742,5,217205,-215,-0.10,55,0.03,-425,-0.20,8897.5,0.01
82,Entry short,2025-06-04 04:00,Short trade,21720.5,5,217205,-215,-0.10,55,0.03,-425,-0.20,8897.5,0.01
83,Exit short,2025-06-05 07:15,Close entry(s) order Short trade,21749.25,5,218310,817.5,0.37,832.5,0.38,-115,-0.05,9715,0.01
83,Entry short,2025-06-05 03:45,Short trade,21831,5,218310,817.5,0.37,832.5,0.38,-115,-0.05,9715,0.01
84,Exit short,2025-06-06 07:15,Close entry(s) order Short trade,21660.75,5,216787.5,180,0.08,365,0.17,-162.5,-0.07,9895,0.01
84,Entry short,2025-06-06 05:30,Short trade,21678.75,5,216787.5,180,0.08,365,0.17,-162.5,-0.07,9895,0.01
85,Exit long,2025-06-10 05:15,Exit Long,21838.75,5,217490,897.5,0.41,897.5,0.41,-170,-0.08,10792.5,0.01
85,Entry long,2025-06-10 03:45,Long trade,21749,5,217490,897.5,0.41,897.5,0.41,-170,-0.08,10792.5,0.01
86,Exit long,2025-06-12 04:00,Exit Long,21725.25,5,217752.5,-500,-0.23,122.5,0.06,-500,-0.23,10292.5,0.01
86,Entry long,2025-06-12 04:00,Long trade,21775.25,5,217752.5,-500,-0.23,122.5,0.06,-500,-0.23,10292.5,0.01
87,Exit short,2025-06-16 07:15,Close entry(s) order Short trade,21979.5,5,219665,-130,-0.06,125,0.06,-467.5,-0.21,10162.5,0.01
87,Entry short,2025-06-16 03:00,Short trade,21966.5,5,219665,-130,-0.06,125,0.06,-467.5,-0.21,10162.5,0.01
88,Exit long,2025-06-17 07:15,Close entry(s) order Long trade,22048.5,5,220020,465,0.21,535,0.24,-62.5,-0.03,10627.5,0.01
88,Entry long,2025-06-17 06:45,Long trade,22002,5,220020,465,0.21,535,0.24,-62.5,-0.03,10627.5,0.01
89,Exit short,2025-06-18 07:15,Close entry(s) order Short trade,21965.25,5,220250,597.5,0.27,730,0.33,-402.5,-0.18,11225,0.01
89,Entry short,2025-06-18 03:45,Short trade,22025,5,220250,597.5,0.27,730,0.33,-402.5,-0.18,11225,0.01
90,Exit long,2025-06-19 03:45,Exit Long,21794,5,218430,-490,-0.22,287.5,0.13,-490,-0.22,10735,0.01
90,Entry long,2025-06-19 02:45,Long trade,21843,5,218430,-490,-0.22,287.5,0.13,-490,-0.22,10735,0.01
91,Exit long,2025-06-19 07:15,Close entry(s) order Long trade,21795.75,5,217955,2.5,0.00,610,0.28,-5,0.00,10737.5,0.01
91,Entry long,2025-06-19 04:00,Long trade,21795.5,5,217955,2.5,0.00,610,0.28,-5,0.00,10737.5,0.01
92,Exit short,2025-06-20 07:15,Close entry(s) order Short trade,21906.5,5,219415,350,0.16,830,0.38,-47.5,-0.02,11087.5,0.01
92,Entry short,2025-06-20 04:15,Short trade,21941.5,5,219415,350,0.16,830,0.38,-47.5,-0.02,11087.5,0.01
93,Exit short,2025-06-23 04:00,Exit Short,21918.5,5,218675,-510,-0.23,412.5,0.19,-510,-0.23,10577.5,0.01
93,Entry short,2025-06-23 03:15,Short trade,21867.5,5,218675,-510,-0.23,412.5,0.19,-510,-0.23,10577.5,0.01
94,Exit short,2025-06-23 07:00,Exit Short,21818.25,5,219082.5,900,0.41,900,0.41,-260,-0.12,11477.5,0.01
94,Entry short,2025-06-23 04:30,Short trade,21908.25,5,219082.5,900,0.41,900,0.41,-260,-0.12,11477.5,0.01
95,Exit short,2025-06-24 07:15,Close entry(s) order Short trade,22269,5,223450,760,0.34,827.5,0.37,-382.5,-0.17,12237.5,0.01
95,Entry short,2025-06-24 02:45,Short trade,22345,5,223450,760,0.34,827.5,0.37,-382.5,-0.17,12237.5,0.01
96,Exit short,2025-06-25 07:15,Close entry(s) order Short trade,22450.75,5,224375,-132.5,-0.06,232.5,0.10,-245,-0.11,12105,0.01
96,Entry short,2025-06-25 05:15,Short trade,22437.5,5,224375,-132.5,-0.06,232.5,0.10,-245,-0.11,12105,0.01
97,Exit short,2025-06-26 04:15,Exit Short,22572.75,5,225222.5,-505,-0.22,5,0.00,-505,-0.22,11600,0.01
