Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
435,Exit short,2026-01-16 06:45,Exit Short,6994.25,1,349900,187.5,0.05,187.5,0.05,-312.5,-0.09,11325,0.01
435,Entry short,2026-01-16 05:00,Short trade,6998,1,349900,187.5,0.05,187.5,0.05,-312.5,-0.09,11325,0.01
436,Exit long,2026-01-19 04:00,Exit Long,6913.75,1,346050,-362.5,-0.10,50,0.01,-362.5,-0.10,10962.5,0.01
436,Entry long,2026-01-19 04:00,Long trade,6921,1,346050,-362.5,-0.10,50,0.01,-362.5,-0.10,10962.5,0.01
437,Exit short,2026-01-19 05:30,Exit Short,6896,1,344975,175,0.05,175,0.05,-200,-0.06,11137.5,0.01
437,Entry short,2026-01-19 05:15,Short trade,6899.5,1,344975,175,0.05,175,0.05,-200,-0.06,11137.5,0.01
438,Exit long,2026-01-19 12:15,Exit Long,6915.5,1,345587.5,187.5,0.05,187.5,0.05,-50,-0.01,11325,0.01
438,Entry long,2026-01-19 12:15,Long trade,6911.75,1,345587.5,187.5,0.05,187.5,0.05,-50,-0.01,11325,0.01
439,Exit short,2026-01-20 03:15,Exit Short,6874.75,1,343925,187.5,0.05,187.5,0.05,-37.5,-0.01,11512.5,0.01
439,Entry short,2026-01-20 03:15,Short trade,6878.5,1,343925,187.5,0.05,187.5,0.05,-37.5,-0.01,11512.5,0.01
440,Exit short,2026-01-20 03:30,Exit Short,6867.25,1,343537.5,175,0.05,175,0.05,0,0.00,11687.5,0.01
440,Entry short,2026-01-20 03:30,Short trade,6870.75,1,343537.5,175,0.05,175,0.05,0,0.00,11687.5,0.01
441,Exit short,2026-01-21 04:45,Exit Short,6843,1,342337.5,187.5,0.05,187.5,0.05,0,0.00,11875,0.01
441,Entry short,2026-01-21 04:45,Short trade,6846.75,1,342337.5,187.5,0.05,187.5,0.05,0,0.00,11875,0.01
442,Exit short,2026-01-21 05:30,Exit Short,6849,1,342100,-350,-0.10,100,0.03,-350,-0.10,11525,0.01
442,Entry short,2026-01-21 05:15,Short trade,6842,1,342100,-350,-0.10,100,0.03,-350,-0.10,11525,0.01
443,Exit long,2026-01-22 04:30,Exit Long,6955.25,1,347575,187.5,0.05,187.5,0.05,-25,-0.01,11712.5,0.01
443,Entry long,2026-01-22 04:30,Long trade,6951.5,1,347575,187.5,0.05,187.5,0.05,-25,-0.01,11712.5,0.01
444,Exit short,2026-01-23 03:00,Exit Short,6951.25,1,347737.5,175,0.05,175,0.05,-12.5,0.00,11887.5,0.01
444,Entry short,2026-01-23 03:00,Short trade,6954.75,1,347737.5,175,0.05,175,0.05,-12.5,0.00,11887.5,0.01
445,Exit short,2026-01-23 05:30,Exit Short,6925.75,1,346462.5,175,0.05,175,0.05,-100,-0.03,12062.5,0.01
445,Entry short,2026-01-23 05:00,Short trade,6929.25,1,346462.5,175,0.05,175,0.05,-100,-0.03,12062.5,0.01
446,Exit long,2026-01-26 03:00,Exit Long,6944.5,1,347050,175,0.05,175,0.05,-12.5,0.00,12237.5,0.01
446,Entry long,2026-01-26 03:00,Long trade,6941,1,347050,175,0.05,175,0.05,-12.5,0.00,12237.5,0.01
447,Exit long,2026-01-26 03:15,Exit Long,6947.25,1,347175,187.5,0.05,187.5,0.05,-87.5,-0.03,12425,0.01
447,Entry long,2026-01-26 03:15,Long trade,6943.5,1,347175,187.5,0.05,187.5,0.05,-87.5,-0.03,12425,0.01
448,Exit short,2026-01-27 09:15,Exit Short,6993.25,1,349850,187.5,0.05,187.5,0.05,-325,-0.09,12612.5,0.01
448,Entry short,2026-01-27 03:30,Short trade,6997,1,349850,187.5,0.05,187.5,0.05,-325,-0.09,12612.5,0.01
449,Exit long,2026-01-27 12:15,Exit Long,7009.25,1,350837.5,-375,-0.11,37.5,0.01,-375,-0.11,12237.5,0.01
449,Entry long,2026-01-27 11:45,Long trade,7016.75,1,350837.5,-375,-0.11,37.5,0.01,-375,-0.11,12237.5,0.01
450,Exit short,2026-01-28 12:15,Exit Short,7002.75,1,350337.5,200,0.06,200,0.06,-100,-0.03,12437.5,0.01
450,Entry short,2026-01-28 12:15,Short trade,7006.75,1,350337.5,200,0.06,200,0.06,-100,-0.03,12437.5,0.01
451,Exit long,2026-01-29 04:45,Exit Long,7020.5,1,351387.5,-362.5,-0.10,87.5,0.02,-362.5,-0.10,12075,0.01
451,Entry long,2026-01-29 03:15,Long trade,7027.75,1,351387.5,-362.5,-0.10,87.5,0.02,-362.5,-0.10,12075,0.01
452,Exit short,2026-01-29 07:00,Exit Short,7022.5,1,350762.5,-362.5,-0.10,87.5,0.02,-362.5,-0.10,11712.5,0.01
452,Entry short,2026-01-29 06:15,Short trade,7015.25,1,350762.5,-362.5,-0.10,87.5,0.02,-362.5,-0.10,11712.5,0.01
453,Exit short,2026-01-30 03:15,Exit Short,6933.5,1,346875,200,0.06,200,0.06,0,0.00,11912.5,0.01
453,Entry short,2026-01-30 03:15,Short trade,6937.5,1,346875,200,0.06,200,0.06,0,0.00,11912.5,0.01
454,Exit short,2026-01-30 05:00,Exit Short,6933.75,1,346312.5,-375,-0.11,12.5,0.00,-375,-0.11,11537.5,0.01
454,Entry short,2026-01-30 05:00,Short trade,6926.25,1,346312.5,-375,-0.11,12.5,0.00,-375,-0.11,11537.5,0.01
455,Exit short,2026-01-30 12:00,Exit Short,6950.75,1,347737.5,200,0.06,200,0.06,-37.5,-0.01,11737.5,0.01
455,Entry short,2026-01-30 12:00,Short trade,6954.75,1,347737.5,200,0.06,200,0.06,-37.5,-0.01,11737.5,0.01
456,Exit short,2026-01-30 12:30,Exit Short,6955.25,1,347937.5,175,0.05,175,0.05,-237.5,-0.07,11912.5,0.01
456,Entry short,2026-01-30 12:30,Short trade,6958.75,1,347937.5,175,0.05,175,0.05,-237.5,-0.07,11912.5,0.01
457,Exit long,2026-02-02 03:15,Exit Long,6906.75,1,345137.5,200,0.06,200,0.06,-62.5,-0.02,12112.5,0.01
457,Entry long,2026-02-02 03:15,Long trade,6902.75,1,345137.5,200,0.06,200,0.06,-62.5,-0.02,12112.5,0.01
458,Exit long,2026-02-02 04:30,Exit Long,6927,1,346150,200,0.06,200,0.06,-62.5,-0.02,12312.5,0.01
458,Entry long,2026-02-02 04:30,Long trade,6923,1,346150,200,0.06,200,0.06,-62.5,-0.02,12312.5,0.01
459,Exit long,2026-02-03 04:15,Exit Long,7015.25,1,351125,-362.5,-0.10,37.5,0.01,-362.5,-0.10,11950,0.01
459,Entry long,2026-02-03 03:30,Long trade,7022.5,1,351125,-362.5,-0.10,37.5,0.01,-362.5,-0.10,11950,0.01
460,Exit short,2026-02-03 05:30,Exit Short,7010.75,1,350725,187.5,0.05,187.5,0.05,-187.5,-0.05,12137.5,0.01
460,Entry short,2026-02-03 04:45,Short trade,7014.5,1,350725,187.5,0.05,187.5,0.05,-187.5,-0.05,12137.5,0.01
461,Exit long,2026-02-04 03:00,Exit Long,6951.75,1,347937.5,-350,-0.10,62.5,0.02,-350,-0.10,11787.5,0.01
461,Entry long,2026-02-04 03:00,Long trade,6958.75,1,347937.5,-350,-0.10,62.5,0.02,-350,-0.10,11787.5,0.01
462,Exit short,2026-02-04 04:30,Exit Short,6934,1,346900,200,0.06,200,0.06,-125,-0.04,11987.5,0.01
462,Entry short,2026-02-04 04:30,Short trade,6938,1,346900,200,0.06,200,0.06,-125,-0.04,11987.5,0.01
463,Exit short,2026-02-04 12:00,Exit Short,6907.5,1,345550,175,0.05,175,0.05,-275,-0.08,12162.5,0.01
463,Entry short,2026-02-04 12:00,Short trade,6911,1,345550,175,0.05,175,0.05,-275,-0.08,12162.5,0.01
464,Exit short,2026-02-04 12:30,Exit Short,6889.5,1,344100,-375,-0.11,0,0.00,-375,-0.11,11787.5,0.01
464,Entry short,2026-02-04 12:30,Short trade,6882,1,344100,-375,-0.11,0,0.00,-375,-0.11,11787.5,0.01
465,Exit long,2026-02-05 03:15,Exit Long,6922.75,1,345962.5,175,0.05,175,0.05,0,0.00,11962.5,0.01
465,Entry long,2026-02-05 03:15,Long trade,6919.25,1,345962.5,175,0.05,175,0.05,0,0.00,11962.5,0.01
466,Exit short,2026-02-05 04:30,Exit Short,6909.5,1,345662.5,187.5,0.05,187.5,0.05,-262.5,-0.08,12150,0.01
466,Entry short,2026-02-05 04:30,Short trade,6913.25,1,345662.5,187.5,0.05,187.5,0.05,-262.5,-0.08,12150,0.01
467,Exit long,2026-02-06 05:15,Exit Long,6836,1,342150,-350,-0.10,12.5,0.00,-350,-0.10,11800,0.01
