Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
102,Entry short,2025-08-13 03:30,Short trade,6476.75,10,323837.5,-212.5,-0.07,187.5,0.06,-387.5,-0.12,11075,0.01
103,Exit long,2025-08-14 07:15,Close entry(s) order Long trade,6485.75,10,323975,312.5,0.10,475,0.15,0,0.00,11387.5,0.01
103,Entry long,2025-08-14 03:00,Long trade,6479.5,10,323975,312.5,0.10,475,0.15,0,0.00,11387.5,0.01
104,Exit short,2025-08-15 07:15,Close entry(s) order Short trade,6500,10,325387.5,387.5,0.12,887.5,0.27,-50,-0.02,11775,0.01
104,Entry short,2025-08-15 02:45,Short trade,6507.75,10,325387.5,387.5,0.12,887.5,0.27,-50,-0.02,11775,0.01
105,Exit long,2025-08-18 07:15,Close entry(s) order Long trade,6464.75,10,323150,87.5,0.03,275,0.09,-362.5,-0.11,11862.5,0.01
105,Entry long,2025-08-18 02:45,Long trade,6463,10,323150,87.5,0.03,275,0.09,-362.5,-0.11,11862.5,0.01
106,Exit short,2025-08-21 07:15,Close entry(s) order Short trade,6402.25,10,320837.5,725,0.23,1100,0.34,-25,-0.01,12587.5,0.01
106,Entry short,2025-08-21 02:45,Short trade,6416.75,10,320837.5,725,0.23,1100,0.34,-25,-0.01,12587.5,0.01
107,Exit long,2025-08-22 03:45,Exit Long,6391,10,318325,1225,0.38,1225,0.38,-87.5,-0.03,13812.5,0.01
107,Entry long,2025-08-22 02:45,Long trade,6366.5,10,318325,1225,0.38,1225,0.38,-87.5,-0.03,13812.5,0.01
108,Exit short,2025-08-22 07:15,Close entry(s) order Short trade,6402.25,10,319850,-262.5,-0.08,112.5,0.04,-450,-0.14,13550,0.01
108,Entry short,2025-08-22 04:30,Short trade,6397,10,319850,-262.5,-0.08,112.5,0.04,-450,-0.14,13550,0.01
109,Exit long,2025-08-25 07:15,Close entry(s) order Long trade,6467.75,10,323650,-262.5,-0.08,150,0.05,-525,-0.16,13287.5,0.01
109,Entry long,2025-08-25 03:15,Long trade,6473,10,323650,-262.5,-0.08,150,0.05,-525,-0.16,13287.5,0.01
110,Exit long,2025-08-26 07:15,Close entry(s) order Long trade,6450,10,321962.5,537.5,0.17,712.5,0.22,-50,-0.02,13825,0.01
110,Entry long,2025-08-26 03:15,Long trade,6439.25,10,321962.5,537.5,0.17,712.5,0.22,-50,-0.02,13825,0.01
111,Exit long,2025-08-27 07:15,Close entry(s) order Long trade,6486,10,324012.5,287.5,0.09,312.5,0.10,-112.5,-0.03,14112.5,0.01
111,Entry long,2025-08-27 03:45,Long trade,6480.25,10,324012.5,287.5,0.09,312.5,0.10,-112.5,-0.03,14112.5,0.01
112,Exit short,2025-08-28 07:15,Close entry(s) order Short trade,6492,10,324850,250,0.08,275,0.08,-487.5,-0.15,14362.5,0.01
112,Entry short,2025-08-28 03:00,Short trade,6497,10,324850,250,0.08,275,0.08,-487.5,-0.15,14362.5,0.01
113,Exit long,2025-08-29 07:15,Close entry(s) order Long trade,6497.25,10,325287.5,-425,-0.13,0,0.00,-850,-0.26,13937.5,0.01
113,Entry long,2025-08-29 03:45,Long trade,6505.75,10,325287.5,-425,-0.13,0,0.00,-850,-0.26,13937.5,0.01
114,Exit short,2025-09-01 07:15,Close entry(s) order Short trade,6476.25,10,324100,287.5,0.09,287.5,0.09,-25,-0.01,14225,0.01
114,Entry short,2025-09-01 05:00,Short trade,6482,10,324100,287.5,0.09,287.5,0.09,-25,-0.01,14225,0.01
115,Exit long,2025-09-02 07:15,Close entry(s) order Long trade,6426.25,10,323012.5,-1700,-0.53,87.5,0.03,-1925,-0.60,12525,0.01
115,Entry long,2025-09-02 03:30,Long trade,6460.25,10,323012.5,-1700,-0.53,87.5,0.03,-1925,-0.60,12525,0.01
116,Exit short,2025-09-03 07:15,Close entry(s) order Short trade,6458.25,10,322587.5,-325,-0.10,225,0.07,-425,-0.13,12200,0.01
116,Entry short,2025-09-03 05:00,Short trade,6451.75,10,322587.5,-325,-0.10,225,0.07,-425,-0.13,12200,0.01
117,Exit short,2025-09-04 07:15,Close entry(s) order Short trade,6471.75,10,323437.5,-150,-0.05,187.5,0.06,-262.5,-0.08,12050,0.01
117,Entry short,2025-09-04 04:30,Short trade,6468.75,10,323437.5,-150,-0.05,187.5,0.06,-262.5,-0.08,12050,0.01
118,Exit short,2025-09-08 07:15,Close entry(s) order Short trade,6506.5,10,325337.5,12.5,0.00,400,0.12,-75,-0.02,12062.5,0.01
118,Entry short,2025-09-08 03:45,Short trade,6506.75,10,325337.5,12.5,0.00,400,0.12,-75,-0.02,12062.5,0.01
119,Exit short,2025-09-09 07:15,Close entry(s) order Short trade,6510.5,10,325925,400,0.12,437.5,0.13,-250,-0.08,12462.5,0.01
119,Entry short,2025-09-09 03:15,Short trade,6518.5,10,325925,400,0.12,437.5,0.13,-250,-0.08,12462.5,0.01
120,Exit short,2025-09-10 07:15,Close entry(s) order Short trade,6541.75,10,327037.5,-50,-0.02,575,0.18,-150,-0.05,12412.5,0.01
120,Entry short,2025-09-10 02:45,Short trade,6540.75,10,327037.5,-50,-0.02,575,0.18,-150,-0.05,12412.5,0.01
