Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
254,Exit short,2025-04-14 07:45,Exit Short,40692,2,407970,1050,0.26,1050,0.26,-110,-0.03,18420,0.02
254,Entry short,2025-04-14 07:45,Short trade,40797,2,407970,1050,0.26,1050,0.26,-110,-0.03,18420,0.02
255,Exit short,2025-04-15 03:15,Exit Short,40838,2,407890,-490,-0.12,0,0.00,-490,-0.12,17930,0.02
255,Entry short,2025-04-15 03:15,Short trade,40789,2,407890,-490,-0.12,0,0.00,-490,-0.12,17930,0.02
256,Exit short,2025-04-15 04:30,Exit Short,40727,2,408300,1030,0.25,1030,0.25,-120,-0.03,18960,0.02
256,Entry short,2025-04-15 04:15,Short trade,40830,2,408300,1030,0.25,1030,0.25,-120,-0.03,18960,0.02
257,Exit long,2025-04-15 08:45,Exit Long,40605,2,406480,-430,-0.11,130,0.03,-430,-0.11,18530,0.02
257,Entry long,2025-04-15 08:45,Long trade,40648,2,406480,-430,-0.11,130,0.03,-430,-0.11,18530,0.02
258,Exit long,2025-04-16 04:15,Exit Long,40310,2,402110,990,0.25,990,0.25,-100,-0.02,19520,0.02
258,Entry long,2025-04-16 04:00,Long trade,40211,2,402110,990,0.25,990,0.25,-100,-0.02,19520,0.02
259,Exit long,2025-04-17 08:30,Exit Long,39367,2,392730,940,0.24,940,0.24,-90,-0.02,20460,0.02
259,Entry long,2025-04-17 08:30,Long trade,39273,2,392730,940,0.24,940,0.24,-90,-0.02,20460,0.02
260,Exit long,2025-04-21 07:00,Exit Long,39033,2,389330,1000,0.26,1000,0.26,-260,-0.07,21460,0.02
260,Entry long,2025-04-21 04:00,Long trade,38933,2,389330,1000,0.26,1000,0.26,-260,-0.07,21460,0.02
261,Exit short,2025-04-23 04:30,Exit Short,40006,2,399630,-430,-0.11,180,0.05,-430,-0.11,21030,0.02
261,Entry short,2025-04-23 04:15,Short trade,39963,2,399630,-430,-0.11,180,0.05,-430,-0.11,21030,0.02
262,Exit short,2025-04-23 05:45,Exit Short,39994,2,399510,-430,-0.11,60,0.02,-430,-0.11,20600,0.02
262,Entry short,2025-04-23 05:45,Short trade,39951,2,399510,-430,-0.11,60,0.02,-430,-0.11,20600,0.02
263,Exit short,2025-04-29 06:45,Exit Short,40446,2,405440,980,0.24,980,0.24,-250,-0.06,21580,0.02
263,Entry short,2025-04-29 06:15,Short trade,40544,2,405440,980,0.24,980,0.24,-250,-0.06,21580,0.02
264,Exit short,2025-04-30 06:30,Exit Short,40577,2,406730,960,0.24,960,0.24,-350,-0.09,22540,0.02
264,Entry short,2025-04-30 03:15,Short trade,40673,2,406730,960,0.24,960,0.24,-350,-0.09,22540,0.02
265,Exit short,2025-05-01 07:45,Exit Short,41110,2,410620,-480,-0.12,0,0.00,-480,-0.12,22060,0.02
265,Entry short,2025-05-01 07:30,Short trade,41062,2,410620,-480,-0.12,0,0.00,-480,-0.12,22060,0.02
266,Exit short,2025-05-02 08:45,Exit Short,41244,2,411980,-460,-0.11,120,0.03,-460,-0.11,21600,0.02
266,Entry short,2025-05-02 08:45,Short trade,41198,2,411980,-460,-0.11,120,0.03,-460,-0.11,21600,0.02
267,Exit long,2025-05-06 07:45,Exit Long,41030,2,410730,-430,-0.10,850,0.21,-430,-0.10,21170,0.02
