Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
95,Exit long,2025-08-21 08:00,Exit Long,44823,2,448610,-380,-0.08,430,0.10,-380,-0.08,15650,2.85
95,Entry long,2025-08-21 07:00,Long trade,44861,2,448610,-380,-0.08,430,0.10,-380,-0.08,15650,2.85
96,Exit long,2025-08-22 03:45,Exit Long,44904,2,448190,850,0.19,850,0.19,-100,-0.02,16500,3.00
96,Entry long,2025-08-22 03:00,Long trade,44819,2,448190,850,0.19,850,0.19,-100,-0.02,16500,3.00
97,Exit long,2025-08-25 08:00,Exit Long,45585,2,456260,-410,-0.09,130,0.03,-410,-0.09,16090,2.93
97,Entry long,2025-08-25 05:30,Long trade,45626,2,456260,-410,-0.09,130,0.03,-410,-0.09,16090,2.93
98,Exit long,2025-08-26 08:30,Exit Long,45320,2,452300,900,0.20,900,0.20,-100,-0.02,16990,3.09
98,Entry long,2025-08-26 03:30,Long trade,45230,2,452300,900,0.20,900,0.20,-100,-0.02,16990,3.09
99,Exit short,2025-08-28 06:30,Exit Short,45678,2,457670,890,0.19,890,0.19,-340,-0.07,17880,3.25
99,Entry short,2025-08-28 03:15,Short trade,45767,2,457670,890,0.19,890,0.19,-340,-0.07,17880,3.25
100,Exit long,2025-08-29 04:45,Exit Long,45546,2,455860,-400,-0.09,70,0.02,-400,-0.09,17480,3.18
100,Entry long,2025-08-29 04:00,Long trade,45586,2,455860,-400,-0.09,70,0.02,-400,-0.09,17480,3.18
101,Exit long,2025-08-29 09:15,Close entry(s) order Long trade,45613,2,455500,630,0.14,760,0.17,-130,-0.03,18110,3.29
101,Entry long,2025-08-29 05:30,Long trade,45550,2,455500,630,0.14,760,0.17,-130,-0.03,18110,3.29
102,Exit long,2025-09-01 09:15,Close entry(s) order Long trade,45564,2,455500,140,0.03,190,0.04,-150,-0.03,18250,3.32
102,Entry long,2025-09-01 08:45,Long trade,45550,2,455500,140,0.03,190,0.04,-150,-0.03,18250,3.32
103,Exit long,2025-09-02 03:30,Exit Long,45434,2,454700,-360,-0.08,360,0.08,-360,-0.08,17890,3.25
103,Entry long,2025-09-02 03:15,Long trade,45470,2,454700,-360,-0.08,360,0.08,-360,-0.08,17890,3.25
104,Exit long,2025-09-05 08:00,Exit Long,45599,2,456380,-390,-0.09,70,0.02,-390,-0.09,17500,3.18
104,Entry long,2025-09-05 07:45,Long trade,45638,2,456380,-390,-0.09,70,0.02,-390,-0.09,17500,3.18
105,Exit long,2025-09-05 09:15,Close entry(s) order Long trade,45720,2,456580,620,0.14,860,0.19,-150,-0.03,18120,3.29
105,Entry long,2025-09-05 08:45,Long trade,45658,2,456580,620,0.14,860,0.19,-150,-0.03,18120,3.29
106,Exit short,2025-09-08 09:15,Close entry(s) order Short trade,45535,2,455280,-70,-0.02,620,0.14,-290,-0.06,18050,3.28
106,Entry short,2025-09-08 04:00,Short trade,45528,2,455280,-70,-0.02,620,0.14,-290,-0.06,18050,3.28
107,Exit short,2025-09-09 04:30,Exit Short,45570,2,456540,840,0.18,840,0.18,-120,-0.03,18890,3.43
107,Entry short,2025-09-09 03:30,Short trade,45654,2,456540,840,0.18,840,0.18,-120,-0.03,18890,3.43
108,Exit short,2025-09-10 09:15,Close entry(s) order Short trade,45760,2,457700,100,0.02,360,0.08,-50,-0.01,18990,3.45
108,Entry short,2025-09-10 08:45,Short trade,45770,2,457700,100,0.02,360,0.08,-50,-0.01,18990,3.45
109,Exit short,2025-09-11 08:30,Exit Short,45669,2,456270,-420,-0.09,280,0.06,-420,-0.09,18570,3.38
109,Entry short,2025-09-11 06:15,Short trade,45627,2,456270,-420,-0.09,280,0.06,-420,-0.09,18570,3.38
110,Exit short,2025-09-15 04:00,Exit Short,45827,2,459150,880,0.19,880,0.19,-250,-0.05,19450,3.54
110,Entry short,2025-09-15 03:45,Short trade,45915,2,459150,880,0.19,880,0.19,-250,-0.05,19450,3.54
111,Exit short,2025-09-15 09:15,Close entry(s) order Short trade,45950,2,459510,10,0.00,390,0.08,-220,-0.05,19460,3.54
111,Entry short,2025-09-15 05:00,Short trade,45951,2,459510,10,0.00,390,0.08,-220,-0.05,19460,3.54
112,Exit short,2025-09-17 09:15,Close entry(s) order Short trade,46175,2,461800,50,0.01,170,0.04,-150,-0.03,19510,3.55
112,Entry short,2025-09-17 08:45,Short trade,46180,2,461800,50,0.01,170,0.04,-150,-0.03,19510,3.55
113,Exit short,2025-09-18 08:00,Exit Short,46592,2,466770,850,0.18,850,0.18,-250,-0.05,20360,3.70
