Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
281,Entry short,2025-10-10 05:45,Short trade,6778.75,2,677875,400,0.06,400,0.06,-175,-0.03,19050,0.02
282,Exit short,2025-10-10 07:30,Exit Short,6786.25,2,677900,-725,-0.11,250,0.04,-725,-0.11,18325,0.02
282,Entry short,2025-10-10 06:15,Short trade,6779,2,677900,-725,-0.11,250,0.04,-725,-0.11,18325,0.02
283,Exit short,2025-10-10 12:15,Exit Short,6691,2,668400,-700,-0.10,0,0.00,-700,-0.10,17625,0.02
283,Entry short,2025-10-10 12:15,Short trade,6684,2,668400,-700,-0.10,0,0.00,-700,-0.10,17625,0.02
284,Exit long,2025-10-13 12:00,Exit Long,6698,2,669450,350,0.05,350,0.05,-300,-0.04,17975,0.02
284,Entry long,2025-10-13 12:00,Long trade,6694.5,2,669450,350,0.05,350,0.05,-300,-0.04,17975,0.02
285,Exit long,2025-10-13 12:30,Exit Long,6703.5,2,669975,375,0.06,375,0.06,0,0.00,18350,0.02
285,Entry long,2025-10-13 12:30,Long trade,6699.75,2,669975,375,0.06,375,0.06,0,0.00,18350,0.02
286,Exit long,2025-10-14 11:45,Exit Long,6679.75,2,667600,375,0.06,375,0.06,0,0.00,18725,0.02
286,Entry long,2025-10-14 11:45,Long trade,6676,2,667600,375,0.06,375,0.06,0,0.00,18725,0.02
287,Exit long,2025-10-14 12:15,Exit Long,6687.75,2,668425,350,0.05,350,0.05,-100,-0.01,19075,0.02
287,Entry long,2025-10-14 12:15,Long trade,6684.25,2,668425,350,0.05,350,0.05,-100,-0.01,19075,0.02
288,Exit long,2025-10-15 03:45,Exit Long,6716,2,671225,375,0.06,375,0.06,-325,-0.05,19450,0.02
288,Entry long,2025-10-15 03:30,Long trade,6712.25,2,671225,375,0.06,375,0.06,-325,-0.05,19450,0.02
289,Exit long,2025-10-15 05:30,Exit Long,6726,2,672225,375,0.06,375,0.06,-125,-0.02,19825,0.02
289,Entry long,2025-10-15 05:30,Long trade,6722.25,2,672225,375,0.06,375,0.06,-125,-0.02,19825,0.02
290,Exit short,2025-10-15 11:45,Exit Short,6715.5,2,671925,375,0.06,375,0.06,-50,-0.01,20200,0.02
290,Entry short,2025-10-15 11:45,Short trade,6719.25,2,671925,375,0.06,375,0.06,-50,-0.01,20200,0.02
291,Exit short,2025-10-15 12:45,Exit Short,6710,2,671375,375,0.06,375,0.06,-25,0.00,20575,0.02
291,Entry short,2025-10-15 12:45,Short trade,6713.75,2,671375,375,0.06,375,0.06,-25,0.00,20575,0.02
292,Exit long,2025-10-16 03:30,Exit Long,6720.25,2,672750,-725,-0.11,125,0.02,-725,-0.11,19850,0.02
292,Entry long,2025-10-16 03:15,Long trade,6727.5,2,672750,-725,-0.11,125,0.02,-725,-0.11,19850,0.02
293,Exit long,2025-10-16 04:30,Exit Long,6731.25,2,672750,375,0.06,375,0.06,-125,-0.02,20225,0.02
293,Entry long,2025-10-16 04:30,Long trade,6727.5,2,672750,375,0.06,375,0.06,-125,-0.02,20225,0.02
294,Exit short,2025-10-16 12:15,Exit Short,6705.5,2,670925,375,0.06,375,0.06,-425,-0.06,20600,0.02
294,Entry short,2025-10-16 12:15,Short trade,6709.25,2,670925,375,0.06,375,0.06,-425,-0.06,20600,0.02
295,Exit short,2025-10-16 13:00,Exit Short,6692,2,669550,350,0.05,350,0.05,-325,-0.05,20950,0.02
295,Entry short,2025-10-16 13:00,Short trade,6695.5,2,669550,350,0.05,350,0.05,-325,-0.05,20950,0.02
