Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
240,Entry short,2026-02-05 06:15,Short trade,49668,2,496680,250,0.05,250,0.05,-80,-0.02,18620,0.02
241,Exit short,2026-02-06 03:45,Exit Short,49086,2,491100,240,0.05,240,0.05,-120,-0.02,18860,0.02
241,Entry short,2026-02-06 03:45,Short trade,49110,2,491100,240,0.05,240,0.05,-120,-0.02,18860,0.02
242,Exit long,2026-02-09 07:00,Exit Long,50195,2,501680,270,0.05,270,0.05,-340,-0.07,19130,0.02
242,Entry long,2026-02-09 06:30,Long trade,50168,2,501680,270,0.05,270,0.05,-340,-0.07,19130,0.02
243,Exit short,2026-02-10 06:00,Exit Short,50229,2,502540,250,0.05,250,0.05,-220,-0.04,19380,0.02
243,Entry short,2026-02-10 04:00,Short trade,50254,2,502540,250,0.05,250,0.05,-220,-0.04,19380,0.02
244,Exit long,2026-02-10 07:30,Exit Long,50209,2,501770,320,0.06,320,0.06,-260,-0.05,19700,0.02
244,Entry long,2026-02-10 07:30,Long trade,50177,2,501770,320,0.06,320,0.06,-260,-0.05,19700,0.02
245,Exit long,2026-02-13 05:30,Exit Long,49365,2,493380,270,0.05,270,0.05,-150,-0.03,19970,0.02
245,Entry long,2026-02-13 05:15,Long trade,49338,2,493380,270,0.05,270,0.05,-150,-0.03,19970,0.02
246,Exit long,2026-02-13 06:00,Exit Long,49408,2,493820,260,0.05,260,0.05,-260,-0.05,20230,0.02
246,Entry long,2026-02-13 06:00,Long trade,49382,2,493820,260,0.05,260,0.05,-260,-0.05,20230,0.02
247,Exit short,2026-02-16 05:00,Exit Short,49742,2,497700,280,0.06,280,0.06,-220,-0.04,20510,0.02
247,Entry short,2026-02-16 04:15,Short trade,49770,2,497700,280,0.06,280,0.06,-220,-0.04,20510,0.02
248,Exit long,2026-02-17 07:15,Exit Long,49408,2,493840,240,0.05,240,0.05,-80,-0.02,20750,0.02
248,Entry long,2026-02-17 07:15,Long trade,49384,2,493840,240,0.05,240,0.05,-80,-0.02,20750,0.02
249,Exit short,2026-02-18 05:30,Exit Short,49802,2,498240,220,0.04,220,0.04,-500,-0.10,20970,0.02
249,Entry short,2026-02-18 04:00,Short trade,49824,2,498240,220,0.04,220,0.04,-500,-0.10,20970,0.02
250,Exit short,2026-02-20 03:45,Exit Short,49528,2,495570,290,0.06,290,0.06,-20,0.00,21260,0.02
250,Entry short,2026-02-20 03:45,Short trade,49557,2,495570,290,0.06,290,0.06,-20,0.00,21260,0.02
251,Exit long,2026-02-20 07:15,Exit Long,49434,2,494080,260,0.05,260,0.05,0,0.00,21520,0.02
251,Entry long,2026-02-20 07:15,Long trade,49408,2,494080,260,0.05,260,0.05,0,0.00,21520,0.02
252,Exit long,2026-02-20 08:00,Exit Long,49320,2,493690,-490,-0.10,150,0.03,-490,-0.10,21030,0.02
252,Entry long,2026-02-20 08:00,Long trade,49369,2,493690,-490,-0.10,150,0.03,-490,-0.10,21030,0.02
253,Exit long,2026-02-27 06:00,Exit Long,49202,2,491780,240,0.05,240,0.05,-220,-0.04,21270,0.02
253,Entry long,2026-02-27 05:45,Long trade,49178,2,491780,240,0.05,240,0.05,-220,-0.04,21270,0.02
254,Exit long,2026-02-27 07:15,Exit Long,49074,2,491240,-500,-0.10,90,0.02,-500,-0.10,20770,0.02
254,Entry long,2026-02-27 07:15,Long trade,49124,2,491240,-500,-0.10,90,0.02,-500,-0.10,20770,0.02
255,Exit long,2026-03-02 02:45,Exit Long,48322,2,482990,230,0.05,230,0.05,-160,-0.03,21000,0.02
255,Entry long,2026-03-02 02:45,Long trade,48299,2,482990,230,0.05,230,0.05,-160,-0.03,21000,0.02
256,Exit long,2026-03-03 03:30,Exit Long,48212,2,482570,-450,-0.09,220,0.05,-450,-0.09,20550,0.02
256,Entry long,2026-03-03 03:15,Long trade,48257,2,482570,-450,-0.09,220,0.05,-450,-0.09,20550,0.02
257,Exit long,2026-03-03 04:15,Exit Long,48130,2,481010,290,0.06,290,0.06,-180,-0.04,20840,0.02
257,Entry long,2026-03-03 04:15,Long trade,48101,2,481010,290,0.06,290,0.06,-180,-0.04,20840,0.02
258,Exit long,2026-03-03 04:45,Exit Long,48165,2,481460,190,0.04,190,0.04,0,0.00,21030,0.02
258,Entry long,2026-03-03 04:45,Long trade,48146,2,481460,190,0.04,190,0.04,0,0.00,21030,0.02
259,Exit long,2026-03-03 05:00,Exit Long,48118,2,480940,240,0.05,240,0.05,-350,-0.07,21270,0.02
259,Entry long,2026-03-03 05:00,Long trade,48094,2,480940,240,0.05,240,0.05,-350,-0.07,21270,0.02
260,Exit short,2026-03-04 04:30,Exit Short,48618,2,485690,-490,-0.10,0,0.00,-490,-0.10,20780,0.02
260,Entry short,2026-03-04 04:30,Short trade,48569,2,485690,-490,-0.10,0,0.00,-490,-0.10,20780,0.02
261,Exit short,2026-03-04 06:15,Exit Short,48559,2,485820,230,0.05,230,0.05,-460,-0.09,21010,0.02
261,Entry short,2026-03-04 05:45,Short trade,48582,2,485820,230,0.05,230,0.05,-460,-0.09,21010,0.02
262,Exit short,2026-03-05 03:30,Exit Short,48724,2,487470,230,0.05,230,0.05,-120,-0.02,21240,0.02
262,Entry short,2026-03-05 03:30,Short trade,48747,2,487470,230,0.05,230,0.05,-120,-0.02,21240,0.02
263,Exit long,2026-03-06 02:45,Exit Long,48079,2,480530,260,0.05,260,0.05,-350,-0.07,21500,0.02
263,Entry long,2026-03-06 02:45,Long trade,48053,2,480530,260,0.05,260,0.05,-350,-0.07,21500,0.02
264,Exit long,2026-03-06 04:30,Exit Long,47871,2,479220,-510,-0.11,10,0.00,-510,-0.11,20990,0.02
