Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
92,Entry long,2025-06-17 09:30,Long trade,6065,2,606500,775,0.13,775,0.13,-450,-0.07,6625,0.01
93,Exit long,2025-06-17 11:15,Close entry(s) order Long trade,6079.75,2,607450,525,0.09,675,0.11,-800,-0.13,7150,0.01
93,Entry long,2025-06-17 10:30,Long trade,6074.5,2,607450,525,0.09,675,0.11,-800,-0.13,7150,0.01
94,Exit short,2025-06-19 09:30,Exit Short,5986.75,2,599475,800,0.13,800,0.13,-475,-0.08,7950,0.01
94,Entry short,2025-06-19 09:15,Short trade,5994.75,2,599475,800,0.13,800,0.13,-475,-0.08,7950,0.01
95,Exit short,2025-06-19 09:45,Exit Short,5977.75,2,598550,775,0.13,775,0.13,-175,-0.03,8725,0.01
95,Entry short,2025-06-19 09:45,Short trade,5985.5,2,598550,775,0.13,775,0.13,-175,-0.03,8725,0.01
96,Exit long,2025-06-20 09:15,Exit Long,6063.75,2,605575,800,0.13,800,0.13,-175,-0.03,9525,0.01
96,Entry long,2025-06-20 09:15,Long trade,6055.75,2,605575,800,0.13,800,0.13,-175,-0.03,9525,0.01
97,Exit long,2025-06-20 10:15,Exit Long,6038.25,2,604950,-1125,-0.19,250,0.04,-1125,-0.19,8400,0.01
97,Entry long,2025-06-20 10:00,Long trade,6049.5,2,604950,-1125,-0.19,250,0.04,-1125,-0.19,8400,0.01
98,Exit long,2025-06-23 10:00,Exit Long,6049.5,2,604150,800,0.13,800,0.13,0,0.00,9200,0.01
98,Entry long,2025-06-23 10:00,Long trade,6041.5,2,604150,800,0.13,800,0.13,0,0.00,9200,0.01
99,Exit long,2025-06-23 10:45,Exit Long,6039.5,2,605100,-1150,-0.19,225,0.04,-1150,-0.19,8050,0.01
99,Entry long,2025-06-23 10:30,Long trade,6051,2,605100,-1150,-0.19,225,0.04,-1150,-0.19,8050,0.01
100,Exit short,2025-06-24 10:30,Exit Short,6127.75,2,611650,-1125,-0.18,725,0.12,-1125,-0.18,6925,0.01
100,Entry short,2025-06-24 10:00,Short trade,6116.5,2,611650,-1125,-0.18,725,0.12,-1125,-0.18,6925,0.01
101,Exit long,2025-06-26 10:30,Exit Long,6176.25,2,616850,775,0.13,775,0.13,-925,-0.15,7700,0.01
101,Entry long,2025-06-26 09:45,Long trade,6168.5,2,616850,775,0.13,775,0.13,-925,-0.15,7700,0.01
102,Exit long,2025-06-26 12:15,Close entry(s) order Long trade,6185.25,2,617975,550,0.09,750,0.12,-550,-0.09,8250,0.01
102,Entry long,2025-06-26 11:00,Long trade,6179.75,2,617975,550,0.09,750,0.12,-550,-0.09,8250,0.01
103,Exit short,2025-06-27 09:45,Exit Short,6216.5,2,620525,-1125,-0.18,325,0.05,-1125,-0.18,7125,0.01
103,Entry short,2025-06-27 09:15,Short trade,6205.25,2,620525,-1125,-0.18,325,0.05,-1125,-0.18,7125,0.01
104,Exit short,2025-06-30 13:45,Close entry(s) order Short trade,6234,2,623825,425,0.07,700,0.11,-750,-0.12,7550,0.01
104,Entry short,2025-06-30 09:45,Short trade,6238.25,2,623825,425,0.07,700,0.11,-750,-0.12,7550,0.01
105,Exit long,2025-07-01 10:15,Exit Long,6252,2,624400,800,0.13,800,0.13,-400,-0.06,8350,0.01
105,Entry long,2025-07-01 10:00,Long trade,6244,2,624400,800,0.13,800,0.13,-400,-0.06,8350,0.01
106,Exit short,2025-07-01 11:15,Exit Short,6240.75,2,622950,-1125,-0.18,150,0.02,-1125,-0.18,7225,0.01
106,Entry short,2025-07-01 11:15,Short trade,6229.5,2,622950,-1125,-0.18,150,0.02,-1125,-0.18,7225,0.01
107,Exit long,2025-07-03 09:30,Exit Long,6301,2,629325,775,0.12,775,0.12,-50,-0.01,8000,0.01
107,Entry long,2025-07-03 09:30,Long trade,6293.25,2,629325,775,0.12,775,0.12,-50,-0.01,8000,0.01
108,Exit long,2025-07-03 10:00,Exit Long,6318,2,631025,775,0.12,775,0.12,-50,-0.01,8775,0.01
108,Entry long,2025-07-03 10:00,Long trade,6310.25,2,631025,775,0.12,775,0.12,-50,-0.01,8775,0.01
109,Exit long,2025-07-06 18:00,Exit Long,6307.75,2,628725,2050,0.33,2050,0.33,-475,-0.08,10825,0.01
109,Entry long,2025-07-04 10:00,Long trade,6287.25,2,628725,2050,0.33,2050,0.33,-475,-0.08,10825,0.01
110,Exit short,2025-07-07 10:45,Exit Short,6292.75,2,630050,775,0.12,775,0.12,-925,-0.15,11600,0.01
110,Entry short,2025-07-07 09:15,Short trade,6300.5,2,630050,775,0.12,775,0.12,-925,-0.15,11600,0.01
111,Exit short,2025-07-07 11:45,Close entry(s) order Short trade,6284.5,2,628975,525,0.08,600,0.10,-275,-0.04,12125,0.01
111,Entry short,2025-07-07 11:00,Short trade,6289.75,2,628975,525,0.08,600,0.10,-275,-0.04,12125,0.01
112,Exit short,2025-07-08 10:15,Exit Short,6266,2,627400,800,0.13,800,0.13,-275,-0.04,12925,0.01
112,Entry short,2025-07-08 10:00,Short trade,6274,2,627400,800,0.13,800,0.13,-275,-0.04,12925,0.01
113,Exit short,2025-07-08 10:30,Exit Short,6278.75,2,626775,-1100,-0.18,50,0.01,-1100,-0.18,11825,0.01
113,Entry short,2025-07-08 10:30,Short trade,6267.75,2,626775,-1100,-0.18,50,0.01,-1100,-0.18,11825,0.01
114,Exit short,2025-07-10 10:30,Exit Short,6312.5,2,630125,-1125,-0.18,525,0.08,-1125,-0.18,10700,0.01
114,Entry short,2025-07-10 09:15,Short trade,6301.25,2,630125,-1125,-0.18,525,0.08,-1125,-0.18,10700,0.01
115,Exit short,2025-07-11 09:45,Exit Short,6292.75,2,628150,-1125,-0.18,300,0.05,-1125,-0.18,9575,0.01
115,Entry short,2025-07-11 09:45,Short trade,6281.5,2,628150,-1125,-0.18,300,0.05,-1125,-0.18,9575,0.01
116,Exit short,2025-07-14 09:45,Exit Short,6293,2,628150,-1150,-0.18,100,0.02,-1150,-0.18,8425,0.01
116,Entry short,2025-07-14 09:45,Short trade,6281.5,2,628150,-1150,-0.18,100,0.02,-1150,-0.18,8425,0.01
117,Exit short,2025-07-15 10:00,Exit Short,6317.75,2,632600,825,0.13,825,0.13,-300,-0.05,9250,0.01
117,Entry short,2025-07-15 09:45,Short trade,6326,2,632600,825,0.13,825,0.13,-300,-0.05,9250,0.01
118,Exit short,2025-07-15 10:30,Exit Short,6309.25,2,631725,800,0.13,800,0.13,-125,-0.02,10050,0.01
118,Entry short,2025-07-15 10:30,Short trade,6317.25,2,631725,800,0.13,800,0.13,-125,-0.02,10050,0.01
119,Exit long,2025-07-17 09:30,Close entry(s) order Long trade,6304.5,2,631275,-825,-0.13,0,0.00,-825,-0.13,9225,0.01
119,Entry long,2025-07-17 09:15,Long trade,6312.75,2,631275,-825,-0.13,0,0.00,-825,-0.13,9225,0.01
120,Exit long,2025-07-18 10:00,Exit Long,6353,2,634475,825,0.13,825,0.13,-650,-0.10,10050,0.01
