Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
75,Exit short,2025-09-05 10:00,Close entry(s) order Short trade,1.17555,2,293425,-462.5,-0.16,0,0.00,-500,-0.17,17575,0.02
75,Entry short,2025-09-05 09:30,Short trade,1.1737,2,293425,-462.5,-0.16,0,0.00,-500,-0.17,17575,0.02
76,Exit short,2025-09-08 16:15,Close entry(s) order Short trade,1.1766,2,293612.5,-537.5,-0.18,100,0.03,-662.5,-0.23,17037.5,0.02
76,Entry short,2025-09-08 08:45,Short trade,1.17445,2,293612.5,-537.5,-0.18,100,0.03,-662.5,-0.23,17037.5,0.02
77,Exit long,2025-09-09 16:15,Close entry(s) order Long trade,1.171,2,293700,-950,-0.32,487.5,0.17,-987.5,-0.34,16087.5,0.02
77,Entry long,2025-09-09 07:45,Long trade,1.1748,2,293700,-950,-0.32,487.5,0.17,-987.5,-0.34,16087.5,0.02
78,Exit long,2025-09-10 16:15,Close entry(s) order Long trade,1.1701,2,292462.5,62.5,0.02,912.5,0.31,-100,-0.03,16150,0.02
78,Entry long,2025-09-10 04:15,Long trade,1.16985,2,292462.5,62.5,0.02,912.5,0.31,-100,-0.03,16150,0.02
79,Exit long,2025-09-11 16:15,Close entry(s) order Long trade,1.17405,2,291850,1662.5,0.57,1837.5,0.63,-450,-0.15,17812.5,0.02
79,Entry long,2025-09-11 08:15,Long trade,1.1674,2,291850,1662.5,0.57,1837.5,0.63,-450,-0.15,17812.5,0.02
80,Exit short,2025-09-15 16:15,Close entry(s) order Short trade,1.18295,2,295662.5,-75,-0.03,337.5,0.11,-250,-0.08,17737.5,0.02
80,Entry short,2025-09-15 08:00,Short trade,1.18265,2,295662.5,-75,-0.03,337.5,0.11,-250,-0.08,17737.5,0.02
81,Exit short,2025-09-16 10:15,Exit Short,1.19055,2,296612.5,-1025,-0.35,375,0.13,-1025,-0.35,16712.5,0.02
81,Entry short,2025-09-16 04:15,Short trade,1.18645,2,296612.5,-1025,-0.35,375,0.13,-1025,-0.35,16712.5,0.02
82,Exit long,2025-09-17 14:00,Exit Long,1.19785,2,297412.5,2050,0.69,2050,0.69,-75,-0.03,18762.5,0.02
82,Entry long,2025-09-17 06:00,Long trade,1.18965,2,297412.5,2050,0.69,2050,0.69,-75,-0.03,18762.5,0.02
83,Exit short,2025-09-18 09:30,Exit Short,1.1818,2,297500,2050,0.69,2050,0.69,-175,-0.06,20812.5,0.02
83,Entry short,2025-09-18 05:15,Short trade,1.19,2,297500,2050,0.69,2050,0.69,-175,-0.06,20812.5,0.02
84,Exit long,2025-09-19 16:15,Close entry(s) order Long trade,1.18005,2,295400,-387.5,-0.13,262.5,0.09,-737.5,-0.25,20425,0.02
84,Entry long,2025-09-19 04:00,Long trade,1.1816,2,295400,-387.5,-0.13,262.5,0.09,-737.5,-0.25,20425,0.02
85,Exit short,2025-09-22 15:45,Exit Short,1.18585,2,295437.5,-1025,-0.35,0,0.00,-1025,-0.35,19400,0.02
85,Entry short,2025-09-22 04:00,Short trade,1.18175,2,295437.5,-1025,-0.35,0,0.00,-1025,-0.35,19400,0.02
86,Exit long,2025-09-24 09:00,Exit Long,1.1794,2,295875,-1025,-0.35,0,0.00,-1025,-0.35,18375,0.02
86,Entry long,2025-09-24 04:00,Long trade,1.1835,2,295875,-1025,-0.35,0,0.00,-1025,-0.35,18375,0.02
87,Exit long,2025-09-25 10:00,Exit Long,1.1736,2,294425,-1025,-0.35,0,0.00,-1025,-0.35,17350,0.02
87,Entry long,2025-09-25 08:30,Long trade,1.1777,2,294425,-1025,-0.35,0,0.00,-1025,-0.35,17350,0.02
88,Exit short,2025-10-01 16:15,Close entry(s) order Short trade,1.1778,2,295337.5,887.5,0.30,1200,0.41,-137.5,-0.05,18237.5,0.02
88,Entry short,2025-10-01 04:30,Short trade,1.18135,2,295337.5,887.5,0.30,1200,0.41,-137.5,-0.05,18237.5,0.02
89,Exit long,2025-10-06 04:00,Exit Long,1.16995,2,293512.5,-1025,-0.35,0,0.00,-1025,-0.35,17212.5,0.02
89,Entry long,2025-10-06 03:30,Long trade,1.17405,2,293512.5,-1025,-0.35,0,0.00,-1025,-0.35,17212.5,0.02
90,Exit long,2025-10-06 16:15,Close entry(s) order Long trade,1.17595,2,292587.5,1400,0.48,1600,0.55,-112.5,-0.04,18612.5,0.02
90,Entry long,2025-10-06 05:45,Long trade,1.17035,2,292587.5,1400,0.48,1600,0.55,-112.5,-0.04,18612.5,0.02
91,Exit long,2025-10-07 16:15,Close entry(s) order Long trade,1.16975,2,292950,-512.5,-0.17,250,0.09,-625,-0.21,18100,0.02
91,Entry long,2025-10-07 03:30,Long trade,1.1718,2,292950,-512.5,-0.17,250,0.09,-625,-0.21,18100,0.02
92,Exit long,2025-10-09 11:00,Exit Long,1.16105,2,291287.5,-1025,-0.35,437.5,0.15,-1025,-0.35,17075,0.02
92,Entry long,2025-10-09 03:30,Long trade,1.16515,2,291287.5,-1025,-0.35,437.5,0.15,-1025,-0.35,17075,0.02
93,Exit long,2025-10-13 16:15,Close entry(s) order Long trade,1.16095,2,290775,-537.5,-0.18,200,0.07,-825,-0.28,16537.5,0.02
