Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
48,Exit long,2025-05-19 06:45,Exit Long,42449,2,423510,980,0.23,980,0.23,-140,-0.03,8480,0.01
48,Entry long,2025-05-19 04:00,Long trade,42351,2,423510,980,0.23,980,0.23,-140,-0.03,8480,0.01
49,Exit short,2025-05-19 09:15,Close entry(s) order Short trade,42451,2,424780,270,0.06,550,0.13,-380,-0.09,8750,0.01
49,Entry short,2025-05-19 08:30,Short trade,42478,2,424780,270,0.06,550,0.13,-380,-0.09,8750,0.01
50,Exit long,2025-05-21 08:00,Exit Long,42500,2,424000,1000,0.24,1000,0.24,-220,-0.05,9750,0.01
50,Entry long,2025-05-21 07:00,Long trade,42400,2,424000,1000,0.24,1000,0.24,-220,-0.05,9750,0.01
51,Exit long,2025-05-22 08:45,Exit Long,41831,2,417320,990,0.24,990,0.24,-380,-0.09,10740,0.01
51,Entry long,2025-05-22 08:00,Long trade,41732,2,417320,990,0.24,990,0.24,-380,-0.09,10740,0.01
52,Exit long,2025-05-23 05:45,Exit Long,41910,2,418090,1010,0.24,1010,0.24,0,0.00,11750,0.01
52,Entry long,2025-05-23 05:30,Long trade,41809,2,418090,1010,0.24,1010,0.24,0,0.00,11750,0.01
53,Exit long,2025-05-23 07:45,Exit Long,41508,2,415480,-400,-0.10,50,0.01,-400,-0.10,11350,0.01
53,Entry long,2025-05-23 07:45,Long trade,41548,2,415480,-400,-0.10,50,0.01,-400,-0.10,11350,0.01
54,Exit long,2025-05-23 08:15,Exit Long,41403,2,413050,980,0.24,980,0.24,-60,-0.01,12330,0.01
54,Entry long,2025-05-23 08:15,Long trade,41305,2,413050,980,0.24,980,0.24,-60,-0.01,12330,0.01
55,Exit short,2025-05-26 09:15,Close entry(s) order Short trade,42126,2,421450,190,0.05,580,0.14,-280,-0.07,12520,0.01
55,Entry short,2025-05-26 04:00,Short trade,42145,2,421450,190,0.05,580,0.14,-280,-0.07,12520,0.01
56,Exit short,2025-05-27 07:30,Exit Short,42239,2,421930,-460,-0.11,190,0.05,-460,-0.11,12060,0.01
56,Entry short,2025-05-27 07:00,Short trade,42193,2,421930,-460,-0.11,190,0.05,-460,-0.11,12060,0.01
57,Exit long,2025-06-02 03:30,Exit Long,42083,2,419840,990,0.24,990,0.24,-60,-0.01,13050,0.01
57,Entry long,2025-06-02 03:30,Long trade,41984,2,419840,990,0.24,990,0.24,-60,-0.01,13050,0.01
58,Exit long,2025-06-03 07:15,Exit Long,42253,2,421520,1010,0.24,1010,0.24,-280,-0.07,14060,0.01
58,Entry long,2025-06-03 03:45,Long trade,42152,2,421520,1010,0.24,1010,0.24,-280,-0.07,14060,0.01
59,Exit short,2025-06-04 08:15,Exit Short,42568,2,426620,940,0.22,940,0.22,-190,-0.04,15000,0.02
59,Entry short,2025-06-04 04:30,Short trade,42662,2,426620,940,0.22,940,0.22,-190,-0.04,15000,0.02
60,Exit short,2025-06-05 08:30,Exit Short,42473,2,425740,1010,0.24,1010,0.24,-350,-0.08,16010,0.02
60,Entry short,2025-06-05 04:15,Short trade,42574,2,425740,1010,0.24,1010,0.24,-350,-0.08,16010,0.02
61,Exit short,2025-06-06 08:30,Exit Short,42586,2,425450,-410,-0.10,910,0.21,-410,-0.10,15600,0.02
61,Entry short,2025-06-06 03:30,Short trade,42545,2,425450,-410,-0.10,910,0.21,-410,-0.10,15600,0.02
62,Exit long,2025-06-10 04:00,Exit Long,42709,2,427540,-450,-0.11,40,0.01,-450,-0.11,15150,0.02
62,Entry long,2025-06-10 04:00,Long trade,42754,2,427540,-450,-0.11,40,0.01,-450,-0.11,15150,0.02
63,Exit long,2025-06-10 08:00,Exit Long,42819,2,427220,970,0.23,970,0.23,-50,-0.01,16120,0.02
63,Entry long,2025-06-10 04:30,Long trade,42722,2,427220,970,0.23,970,0.23,-50,-0.01,16120,0.02
64,Exit short,2025-06-11 09:15,Close entry(s) order Short trade,42952,2,429680,160,0.04,420,0.10,-170,-0.04,16280,0.02
64,Entry short,2025-06-11 09:00,Short trade,42968,2,429680,160,0.04,420,0.10,-170,-0.04,16280,0.02
65,Exit long,2025-06-12 05:15,Exit Long,42641,2,426900,-490,-0.11,170,0.04,-490,-0.11,15790,0.02
65,Entry long,2025-06-12 05:00,Long trade,42690,2,426900,-490,-0.11,170,0.04,-490,-0.11,15790,0.02
66,Exit long,2025-06-12 07:30,Exit Long,42590,2,426340,-440,-0.10,270,0.06,-440,-0.10,15350,0.02
66,Entry long,2025-06-12 07:00,Long trade,42634,2,426340,-440,-0.10,270,0.06,-440,-0.10,15350,0.02
67,Exit short,2025-06-16 04:30,Exit Short,42723,2,426780,-450,-0.11,60,0.01,-450,-0.11,14900,0.01
67,Entry short,2025-06-16 04:15,Short trade,42678,2,426780,-450,-0.11,60,0.01,-450,-0.11,14900,0.01
68,Exit short,2025-06-18 03:30,Exit Short,42644,2,426020,-420,-0.10,40,0.01,-420,-0.10,14480,0.01
68,Entry short,2025-06-18 03:00,Short trade,42602,2,426020,-420,-0.10,40,0.01,-420,-0.10,14480,0.01
69,Exit short,2025-06-18 05:00,Exit Short,42670,2,426280,-420,-0.10,510,0.12,-420,-0.10,14060,0.01
69,Entry short,2025-06-18 04:00,Short trade,42628,2,426280,-420,-0.10,510,0.12,-420,-0.10,14060,0.01
70,Exit long,2025-06-19 07:00,Exit Long,42293,2,423390,-460,-0.11,440,0.10,-460,-0.11,13600,0.01
70,Entry long,2025-06-19 04:30,Long trade,42339,2,423390,-460,-0.11,440,0.10,-460,-0.11,13600,0.01
71,Exit long,2025-06-19 09:15,Close entry(s) order Long trade,42236,2,422430,-70,-0.02,20,0.00,-420,-0.10,13530,0.01
71,Entry long,2025-06-19 08:45,Long trade,42243,2,422430,-70,-0.02,20,0.00,-420,-0.10,13530,0.01
72,Exit short,2025-06-20 04:45,Exit Short,42395,2,424970,1020,0.24,1020,0.24,-70,-0.02,14550,0.01
72,Entry short,2025-06-20 04:15,Short trade,42497,2,424970,1020,0.24,1020,0.24,-70,-0.02,14550,0.01
73,Exit short,2025-06-23 03:45,Exit Short,42548,2,424980,-500,-0.12,530,0.12,-500,-0.12,14050,0.01
73,Entry short,2025-06-23 03:15,Short trade,42498,2,424980,-500,-0.12,530,0.12,-500,-0.12,14050,0.01
74,Exit short,2025-06-23 07:15,Exit Short,42448,2,425510,1030,0.24,1030,0.24,-380,-0.09,15080,0.02
74,Entry short,2025-06-23 05:15,Short trade,42551,2,425510,1030,0.24,1030,0.24,-380,-0.09,15080,0.02
75,Exit short,2025-06-24 08:30,Exit Short,43131,2,432320,1010,0.23,1010,0.23,-270,-0.06,16090,0.02
75,Entry short,2025-06-24 03:30,Short trade,43232,2,432320,1010,0.23,1010,0.23,-270,-0.06,16090,0.02
76,Exit short,2025-06-26 04:30,Exit Short,43428,2,433860,-420,-0.10,110,0.03,-420,-0.10,15670,0.02
76,Entry short,2025-06-26 03:45,Short trade,43386,2,433860,-420,-0.10,110,0.03,-420,-0.10,15670,0.02
77,Exit short,2025-06-26 09:15,Close entry(s) order Short trade,43409,2,434040,-50,-0.01,530,0.12,-390,-0.09,15620,0.02
77,Entry short,2025-06-26 05:00,Short trade,43404,2,434040,-50,-0.01,530,0.12,-390,-0.09,15620,0.02
78,Exit short,2025-06-27 09:15,Close entry(s) order Short trade,43834,2,438480,140,0.03,400,0.09,-440,-0.10,15760,0.02
78,Entry short,2025-06-27 03:15,Short trade,43848,2,438480,140,0.03,400,0.09,-440,-0.10,15760,0.02
79,Exit short,2025-07-03 09:15,Close entry(s) order Short trade,44841,2,448530,120,0.03,430,0.10,-100,-0.02,15880,0.02
79,Entry short,2025-07-03 08:45,Short trade,44853,2,448530,120,0.03,430,0.10,-100,-0.02,15880,0.02
80,Exit short,2025-07-07 05:45,Exit Short,45077,2,450330,-440,-0.10,330,0.07,-440,-0.10,15440,0.02
80,Entry short,2025-07-07 04:30,Short trade,45033,2,450330,-440,-0.10,330,0.07,-440,-0.10,15440,0.02
81,Exit short,2025-07-07 09:15,Close entry(s) order Short trade,45007,2,450340,270,0.06,400,0.09,-90,-0.02,15710,0.02
81,Entry short,2025-07-07 09:00,Short trade,45034,2,450340,270,0.06,400,0.09,-90,-0.02,15710,0.02
82,Exit long,2025-07-11 05:45,Exit Long,44608,2,446530,-450,-0.10,330,0.07,-450,-0.10,15260,0.02
82,Entry long,2025-07-11 04:15,Long trade,44653,2,446530,-450,-0.10,330,0.07,-450,-0.10,15260,0.02
83,Exit long,2025-07-11 09:15,Close entry(s) order Long trade,44629,2,446120,170,0.04,670,0.15,-100,-0.02,15430,0.02
